DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
c3d27be7-1621-4693-afd0-d39a2d489cda,633384,Temp/ Humidity 1,11/18/2022,1,44,44.25% @ 21.6ÔøΩ C,100,"44.25,21.63,8.9,50.5,21,14.3",0,964010,FALSE,100,2.73
61f81309-f842-40ad-94c1-7ddbee4ec44d,633384,Temp/ Humidity 1,11/18/2022,1,44,44.23% @ 21.7ÔøΩ C,100,"44.23,21.65,9,50.5,21,14.3",0,964010,FALSE,100,2.73
44bfc895-9ed3-4d17-aa1e-59252637584e,633384,Temp/ Humidity 1,11/18/2022,1,44,44.23% @ 21.7ÔøΩ C,100,"44.23,21.65,9,50.5,21,14.3",0,964010,FALSE,100,2.73
497c0707-038b-4bc4-b639-8d69fb9b3066,633384,Temp/ Humidity 1,11/18/2022,1,44,44.18% @ 21.6ÔøΩ C,100,"44.18,21.64,8.9,50.4,21,14.3",0,964010,FALSE,100,2.73
061d499e-ee81-4184-bec1-279ab7fa71e4,633384,Temp/ Humidity 1,11/18/2022,1,44,44.18% @ 21.6ÔøΩ C,100,"44.18,21.64,8.9,50.4,21,14.3",0,964010,FALSE,100,2.73
7a51e206-c893-4834-b094-dbed4b257a9d,633384,Temp/ Humidity 1,11/18/2022,2,44,44.13% @ 21.6ÔøΩ C,100,"44.13,21.64,8.9,50.4,21,14.3",0,964010,FALSE,100,2.73
7a174a1e-12f8-40e7-9220-baf7b695f143,633384,Temp/ Humidity 1,11/18/2022,2,44,44.13% @ 21.6ÔøΩ C,100,"44.13,21.64,8.9,50.4,21,14.3",0,964010,FALSE,100,2.73
ad94daa8-fef9-4c0d-af1d-2d9667fd98fc,633384,Temp/ Humidity 1,11/18/2022,2,44,44.08% @ 21.6ÔøΩ C,100,"44.08,21.64,8.9,50.3,21,14.3",0,964010,FALSE,100,2.73
dd276d8e-0584-4f3f-b269-6576905ff6fa,633384,Temp/ Humidity 1,11/18/2022,2,44,44.08% @ 21.6ÔøΩ C,100,"44.08,21.64,8.9,50.3,21,14.3",0,964010,FALSE,100,2.73
4cc0b016-078a-48b5-b2a0-a1644854c4a0,633384,Temp/ Humidity 1,11/18/2022,2,44,44% @ 21.6ÔøΩ C,100,"44,21.64,8.9,50.2,21,14.2",0,964010,FALSE,100,2.73
ba57f86c-bd7c-442d-b84e-e96f6562c021,633384,Temp/ Humidity 1,11/18/2022,2,44,44% @ 21.6ÔøΩ C,100,"44,21.64,8.9,50.2,21,14.2",0,964010,FALSE,100,2.73
f9b587a5-c2e7-4ea8-a759-40e23e57a2a2,683654,Temp/ Humidity 2,11/18/2022,13,43,42.87% @ 19.8∞ C,100,"42.87,19.77,6.8,43.5,18.9,12.5",0,964010,FALSE,100,2.6
5533a771-76cc-4781-b1eb-7c83474f62f3,683654,Temp/ Humidity 2,11/18/2022,13,43,42.78% @ 19.9∞ C,100,"42.78,19.87,6.9,43.7,19,12.6",0,964010,FALSE,100,2.59
5c9a91b9-981c-45d4-9607-715e0caa43b3,683654,Temp/ Humidity 2,11/18/2022,13,43,42.78% @ 20∞ C,100,"42.78,19.99,7,44,19.2,12.7",0,964010,FALSE,100,2.59
2d27c3b8-0975-448a-9e7a-8be170db9d47,683654,Temp/ Humidity 2,11/18/2022,12,43,42.92% @ 20∞ C,100,"42.92,20.01,7,44.2,19.2,12.7",0,964010,FALSE,100,2.6
a871a72a-a25e-4a8f-ac80-ddb8fa0d72f3,683654,Temp/ Humidity 2,11/18/2022,12,43,42.9% @ 20.1∞ C,100,"42.9,20.07,7.1,44.3,19.3,12.8",0,964010,FALSE,100,2.6
fe33dbef-6e22-4037-9123-c954ef8a7a8a,683654,Temp/ Humidity 2,11/18/2022,12,43,42.64% @ 20.2∞ C,100,"42.64,20.17,7.1,44.4,19.4,12.8",0,964010,FALSE,100,2.6
cf3bc0f2-4a16-481a-a006-dc01e61ced25,683654,Temp/ Humidity 2,11/18/2022,21,43,42.76% @ 20.2∞ C,100,"42.76,20.17,7.1,44.5,19.4,12.8",0,964010,FALSE,100,2.6
d5096cda-d8e5-482a-8e7c-588dccc481cf,683654,Temp/ Humidity 2,11/18/2022,21,43,42.61% @ 20.2∞ C,100,"42.61,20.16,7.1,44.3,19.3,12.8",0,964010,FALSE,100,2.59
6ca9901d-f5ff-4a0d-93af-f0d5a8e90b7f,683654,Temp/ Humidity 2,11/18/2022,21,43,42.63% @ 20.2∞ C,100,"42.63,20.16,7.1,44.3,19.3,12.8",0,964010,FALSE,100,2.6
088b2e82-2899-47e1-81d1-e341bfa0aef6,683654,Temp/ Humidity 2,11/18/2022,20,42,42.49% @ 20.2∞ C,100,"42.49,20.24,7.1,44.4,19.4,12.9",0,964010,FALSE,100,2.6
52006730-7993-40ea-8dc8-4b7ba6921f66,683654,Temp/ Humidity 2,11/18/2022,20,43,42.54% @ 20.2∞ C,100,"42.54,20.24,7.1,44.5,19.4,12.9",0,964010,FALSE,100,2.6
5a666103-9bee-4f97-a08f-ad57b866df28,683654,Temp/ Humidity 2,11/18/2022,20,42,42.43% @ 20.3∞ C,100,"42.43,20.3,7.1,44.5,19.5,12.9",0,964010,FALSE,100,2.6
06ee3127-7404-4de6-bb34-c924f73d01b2,683654,Temp/ Humidity 2,11/18/2022,19,43,42.5% @ 20.3∞ C,100,"42.5,20.31,7.2,44.6,19.5,12.9",0,964010,FALSE,100,2.6
a3c85127-bb29-4bd9-934f-60c3bda0f17a,683654,Temp/ Humidity 2,11/18/2022,19,42,42.35% @ 20.3∞ C,100,"42.35,20.32,7.1,44.5,19.5,12.9",0,964010,FALSE,100,2.6
206ca714-a2b9-4242-9dcb-0a05a7667bf1,683654,Temp/ Humidity 2,11/18/2022,19,42,42.41% @ 20.3∞ C,100,"42.41,20.32,7.1,44.5,19.5,12.9",0,964010,FALSE,100,2.6
e0aae1f5-10b2-47c3-942c-3e4172ac4e71,683654,Temp/ Humidity 2,11/18/2022,18,42,42.4% @ 20.4∞ C,100,"42.4,20.38,7.2,44.7,19.6,13",0,964010,FALSE,100,2.6
7fd3c7f7-077a-4f7b-a26f-dc2263d04ec1,683654,Temp/ Humidity 2,11/18/2022,18,42,42.12% @ 20.4∞ C,100,"42.12,20.39,7.1,44.4,19.6,12.9",0,964010,FALSE,100,2.6
34a2b4a0-256f-446f-bf06-55fdc62d63af,683654,Temp/ Humidity 2,11/18/2022,18,42,42.17% @ 20.5∞ C,100,"42.17,20.52,7.2,44.9,19.7,13",0,964010,FALSE,100,2.6
