DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
e6546802-4fc9-46ac-a246-68069e2963df,683654,Temp/ Humidity 2,11/14/2022,6,54,53.91% @ 17.9∞ C,100,"53.91,17.87,8.4,48.4,17.1,12.4",0,964010,FALSE,100,2.73
6405c433-6de1-45a5-845f-e354e38f7e00,683654,Temp/ Humidity 2,11/14/2022,6,54,53.91% @ 17.9∞ C,100,"53.91,17.88,8.4,48.4,17.1,12.4",0,964010,FALSE,100,2.72
839bec7c-a5ab-4b38-b9a5-6efb968f421e,683654,Temp/ Humidity 2,11/14/2022,6,54,53.95% @ 17.9∞ C,100,"53.95,17.9,8.5,48.5,17.2,12.4",0,964010,FALSE,100,2.73
abf17730-52ef-4909-8931-0486b59a263d,683654,Temp/ Humidity 2,11/14/2022,5,54,53.92% @ 17.9∞ C,100,"53.92,17.86,8.4,48.4,17.1,12.4",0,964010,FALSE,100,2.73
5de79bf2-ddfd-4b82-a0c8-c80e3c6e2683,683654,Temp/ Humidity 2,11/14/2022,5,54,53.99% @ 17.9∞ C,100,"53.99,17.88,8.4,48.5,17.1,12.4",0,964010,FALSE,100,2.72
2c3af8dd-dae2-4d0d-98b2-cd8d4fd407da,683654,Temp/ Humidity 2,11/14/2022,5,54,53.99% @ 17.9∞ C,100,"53.99,17.87,8.4,48.5,17.1,12.4",0,964010,FALSE,100,2.73
c4184866-2b53-4945-9505-13a4eabda4ec,683654,Temp/ Humidity 2,11/14/2022,4,54,53.96% @ 17.9∞ C,100,"53.96,17.86,8.4,48.4,17.1,12.4",0,964010,FALSE,100,2.73
99e6935c-d3b6-4c0b-8b93-6b35e12cde0d,683654,Temp/ Humidity 2,11/14/2022,4,54,54.03% @ 17.8∞ C,100,"54.03,17.84,8.4,48.4,17.1,12.3",0,964010,FALSE,100,2.72
e917b7a1-6063-4e57-b531-13e36bfe7d61,683654,Temp/ Humidity 2,11/14/2022,4,54,54% @ 17.9∞ C,100,"54,17.86,8.4,48.5,17.1,12.4",0,964010,FALSE,100,2.73
bc69d147-72fe-4911-b7a7-1732d198706f,683654,Temp/ Humidity 2,11/14/2022,3,54,54.06% @ 17.8∞ C,100,"54.06,17.84,8.4,48.5,17.1,12.3",0,964010,FALSE,100,2.72
0892cb5c-20a5-48eb-87c5-67d829468ec9,683654,Temp/ Humidity 2,11/14/2022,3,54,54.1% @ 17.8∞ C,100,"54.1,17.8,8.4,48.4,17,12.3",0,964010,FALSE,100,2.73
4afd2efe-ab57-4091-967e-e9cdf77fdc88,683654,Temp/ Humidity 2,11/14/2022,3,54,54.15% @ 17.8∞ C,100,"54.15,17.8,8.4,48.4,17,12.3",0,964010,FALSE,100,2.72
78c566ea-fa27-4572-a813-23e0e570102f,683654,Temp/ Humidity 2,11/14/2022,2,54,54.24% @ 17.8∞ C,100,"54.24,17.79,8.4,48.5,17,12.3",0,964010,FALSE,100,2.72
dde6471c-b840-47b5-b00e-076f2d560bb5,683654,Temp/ Humidity 2,11/14/2022,2,54,54.3% @ 17.8∞ C,100,"54.3,17.79,8.4,48.5,17,12.3",0,964010,FALSE,100,2.73
ba111425-154c-4726-9ff7-cac38bfefb0d,683654,Temp/ Humidity 2,11/14/2022,2,55,54.73% @ 17.7∞ C,100,"54.73,17.67,8.5,48.5,16.9,12.3",0,964010,FALSE,100,2.72
0096501e-ac84-4074-be64-9077ca122724,683654,Temp/ Humidity 2,11/14/2022,1,55,55.41% @ 17.5∞ C,100,"55.41,17.46,8.4,48.5,16.7,12.2",0,964010,FALSE,100,2.72
ca1e9722-cda4-4ddb-8631-7ada1b0bc821,683654,Temp/ Humidity 2,11/14/2022,1,56,55.97% @ 17.2∞ C,100,"55.97,17.21,8.4,48.2,16.4,12",0,964010,FALSE,100,2.71
81e53cbc-661b-43a0-bc04-a51396e57079,683654,Temp/ Humidity 2,11/14/2022,1,56,56.35% @ 16.9∞ C,100,"56.35,16.93,8.2,47.6,16.1,11.8",0,964010,FALSE,100,2.71
2137ad4f-f1fe-4e97-8f71-a0b01bc4e800,683654,Temp/ Humidity 2,11/14/2022,2,57,56.89% @ 16.7∞ C,100,"56.89,16.68,8.1,47.3,15.9,11.7",0,964010,FALSE,100,2.71
e12015ab-fca7-4fc3-8292-bae8221c715b,683654,Temp/ Humidity 2,11/14/2022,2,57,57.1% @ 16.5∞ C,100,"57.1,16.5,8,46.9,15.7,11.5",0,964010,FALSE,100,2.71
96ce9bb7-bd15-49e5-9c54-cf6a2923f9bf,683654,Temp/ Humidity 2,11/14/2022,2,57,57.11% @ 16.5∞ C,100,"57.11,16.52,8,47,15.7,11.6",0,964010,FALSE,100,2.71
